y_predict,y_score,y_true
18,0.30861962,2
6,0.3439979,2
14,0.2706222,2
18,0.34736213,3
18,0.3075337,3
3,0.3399911,3
3,0.34806445,3
4,0.25029236,3
3,0.33775645,3
18,0.38604632,3
17,0.15661877,3
18,0.3147274,3
3,0.24839382,3
14,0.3187475,3
18,0.28675807,3
3,0.34953848,3
22,0.35264543,3
22,0.28858668,3
3,0.3553214,3
8,0.3667338,3
18,0.4157257,4
9,0.20355846,4
18,0.3129179,4
14,0.27914768,4
4,0.32035685,4
17,0.24271846,4
18,0.3929437,4
1,0.36616024,4
18,0.30920666,4
3,0.29195523,4
5,0.38440454,5
14,0.2776559,5
5,0.39324617,5
8,0.17893419,5
18,0.30821645,5
1,0.37012523,5
5,0.4190402,5
18,0.44577911,5
2,0.3232778,5
3,0.2337394,5
2,0.23247999,5
14,0.2803791,5
3,0.3416358,5
14,0.3767764,5
12,0.5984088,5
5,0.41429025,5
12,0.3557616,5
14,0.34081668,5
5,0.37578893,5
14,0.40242168,5
5,0.36719662,5
14,0.33976108,5
14,0.3100266,5
12,0.82511204,5
14,0.27261344,5
2,0.20530014,5
18,0.3163211,5
17,0.24271846,5
5,0.29594013,5
14,0.40328798,5
5,0.34038082,5
14,0.42478848,5
14,0.28551403,5
14,0.41072142,5
8,0.35834926,5
5,0.31242087,5
14,0.3836997,5
14,0.3529108,5
17,0.22187868,5
5,0.40383083,5
14,0.32857525,5
18,0.28714862,5
14,0.4303719,5
14,0.37645203,5
22,0.6649532,5
18,0.4450748,5
4,0.24108881,5
14,0.32116222,5
14,0.3729727,5
3,0.31018496,5
13,0.23134097,5
18,0.4090067,5
6,0.31215185,5
14,0.42749336,5
14,0.40687516,5
6,0.313388,5
14,0.3205924,5
18,0.31368402,5
5,0.3234847,5
14,0.35131797,6
18,0.37899086,6
14,0.23906183,6
18,0.23762803,6
14,0.29673916,6
6,0.26025864,6
18,0.3838133,6
17,0.24271846,6
6,0.21556833,6
6,0.38338295,6
18,0.37921777,6
18,0.3368192,6
17,0.24003586,6
22,0.45205298,6
6,0.38031372,6
6,0.38530216,6
18,0.26606214,6
22,0.23507822,6
14,0.24201334,6
17,0.24560013,6
6,0.35498396,6
10,0.25184053,7
10,0.3894484,7
10,0.37326252,7
10,0.3979165,7
14,0.38163412,7
7,0.40152445,7
5,0.41354278,7
5,0.38255155,7
10,0.2797752,7
14,0.20982657,7
10,0.3847877,7
10,0.3756893,7
8,0.34079307,8
18,0.326261,8
14,0.2868012,8
8,0.3420881,8
4,0.26436093,8
8,0.3715851,8
18,0.3572502,8
22,0.24954396,8
22,0.31716788,8
8,0.35307002,8
14,0.32249177,8
22,0.7089642,8
18,0.3335172,8
14,0.30521113,8
1,0.33434948,8
8,0.3621781,8
22,0.21707536,8
22,0.40431374,8
18,0.26723823,8
16,0.40468413,8
22,0.25791055,8
15,0.2875267,8
8,0.3426002,8
22,0.46518436,8
22,0.39516288,8
8,0.25167683,8
4,0.2974554,8
18,0.33040005,8
9,0.17869958,9
22,0.46082574,9
9,0.2698663,9
3,0.33262187,9
3,0.3590987,9
14,0.30591303,9
18,0.4528926,9
17,0.24271846,9
1,0.36208922,9
2,0.32943052,9
2,0.14705998,9
17,0.24271846,9
6,0.22555211,9
18,0.33433813,9
3,0.2516352,9
14,0.32536402,9
9,0.20602421,9
17,0.24271846,9
1,0.29659095,9
22,0.32408664,9
17,0.25058365,9
14,0.309725,9
18,0.38891363,9
1,0.34016916,9
17,0.24953595,9
18,0.42448503,9
22,0.53198624,9
10,0.41885906,10
10,0.22793946,10
5,0.26366186,10
10,0.47517902,10
9,0.24435131,10
18,0.26211843,10
14,0.35048315,10
17,0.24958786,10
10,0.45333663,10
8,0.20598029,10
3,0.27269483,10
10,0.26706403,10
9,0.2593824,10
18,0.46990374,10
14,0.32938114,10
17,0.24271846,10
17,0.24271846,10
14,0.32663432,10
16,0.39176586,10
10,0.23626296,10
9,0.2484454,10
12,0.7443242,10
14,0.43199292,10
16,0.4532355,11
16,0.42237997,11
8,0.3668918,11
16,0.4824587,11
11,0.9732377,11
11,0.9172538,11
11,0.9626197,11
22,0.46242893,11
1,0.37260923,11
11,0.88718486,11
18,0.31978023,11
11,0.76972693,11
16,0.40648192,11
11,0.5948572,11
1,0.35009176,11
11,0.45222795,11
16,0.43913183,11
16,0.3411422,11
16,0.4526587,11
14,0.3360802,11
16,0.47507644,11
1,0.26470727,11
18,0.31825763,12
18,0.4314903,12
10,0.43310642,12
10,0.35699537,12
12,0.8826933,12
7,0.4073543,12
10,0.39042953,12
12,0.9998035,12
12,0.997493,12
12,0.9941116,12
12,0.99954516,12
18,0.40882546,12
12,0.9999852,12
22,0.9685868,12
17,0.24271846,12
5,0.40301278,12
14,0.42278874,12
12,0.9999993,12
12,0.99448436,12
12,0.9999827,12
12,0.9999918,12
12,0.99983346,12
14,0.38472605,12
14,0.40632212,12
14,0.38894245,12
14,0.24942863,12
8,0.33413765,12
12,0.980491,12
12,0.9999778,12
12,0.9998042,12
1,0.2788122,12
12,0.99999785,12
12,0.9983405,12
12,0.99999833,12
12,0.9998191,12
12,0.5849953,12
12,0.99999785,12
12,0.9999982,12
12,0.99999654,12
12,0.99999654,12
12,0.99907684,12
12,0.9990803,12
12,0.99998474,12
12,0.9929612,12
12,0.9999616,12
12,0.9999474,12
12,0.9958825,12
12,0.99999917,12
12,0.9999994,12
12,0.99923885,12
14,0.39551902,12
14,0.2450817,13
14,0.38622415,13
1,0.3454879,13
14,0.38757026,13
14,0.38663703,13
4,0.29157367,13
3,0.34681538,13
13,0.34393823,13
4,0.32888702,13
4,0.35013866,13
14,0.33732444,13
1,0.37450695,13
14,0.32913208,13
18,0.40452713,13
17,0.24393594,13
18,0.24635707,14
14,0.40555865,14
18,0.22936063,14
18,0.3280736,14
12,0.95901173,14
5,0.3906431,14
5,0.34298816,14
5,0.39346877,14
14,0.2975125,14
14,0.29858464,14
14,0.2872069,14
3,0.24051127,14
18,0.32247487,14
18,0.37167436,14
10,0.25081116,14
4,0.30911705,14
18,0.30137658,14
14,0.36413568,14
3,0.33331478,14
9,0.25937513,14
14,0.38771924,14
6,0.24115595,14
17,0.24271846,14
17,0.24270774,14
14,0.33931154,14
18,0.3395812,14
14,0.399164,14
14,0.2636594,14
18,0.34391704,14
5,0.33865914,14
22,0.35512343,14
14,0.36583552,14
14,0.33260345,14
14,0.4315476,14
14,0.37589675,14
18,0.3186642,14
14,0.3834622,14
18,0.26194325,14
18,0.4210135,14
14,0.430471,14
14,0.2675402,14
14,0.39150217,14
22,0.24067387,14
8,0.3646385,14
9,0.2596561,14
14,0.41530806,14
14,0.26699656,14
14,0.38612205,14
10,0.30233553,14
14,0.3457607,14
14,0.27275953,14
18,0.3825692,14
14,0.42593727,14
14,0.40804362,14
18,0.2737119,14
7,0.38862526,14
14,0.42911747,14
18,0.32458758,14
5,0.37185812,14
16,0.27162343,14
18,0.38018504,14
14,0.31613877,14
22,0.20121391,14
3,0.19763626,15
14,0.25983444,15
15,0.64720005,15
6,0.33902112,15
6,0.36617362,15
3,0.27683368,15
14,0.2992798,15
15,0.44534546,15
15,0.33864757,15
3,0.31570122,15
4,0.29267728,15
14,0.43738392,15
22,0.3458496,15
4,0.2552579,15
18,0.39820102,15
15,0.2778591,15
18,0.29148948,15
6,0.3227813,15
4,0.2820982,15
2,0.17629614,15
5,0.2637011,15
8,0.31952468,15
14,0.28995192,15
2,0.2625695,15
8,0.26081154,15
8,0.26433998,15
14,0.39558944,15
14,0.30150273,15
8,0.23539437,15
22,0.49512193,16
1,0.29651004,16
18,0.36777842,16
16,0.44012505,16
17,0.24271846,16
16,0.3863947,16
1,0.33579507,16
18,0.35166416,16
18,0.39882153,16
22,0.48042336,16
22,0.44969535,16
18,0.31554034,16
8,0.23918992,16
18,0.4476674,16
18,0.38352156,16
14,0.35801134,16
21,0.45614278,16
8,0.32900497,16
13,0.33020827,16
18,0.2644781,16
3,0.34264624,16
16,0.41504952,16
16,0.43741643,16
1,0.3183774,16
16,0.41745675,16
22,0.30776227,16
18,0.36152935,16
11,0.61698455,16
16,0.37815085,16
1,0.33925113,16
14,0.34098604,16
18,0.26422432,16
18,0.42832676,16
18,0.40158433,16
1,0.31927818,16
22,0.44346058,16
20,0.291739,16
18,0.42474058,16
16,0.42308807,16
22,0.5103314,16
18,0.30513975,16
1,0.31728226,16
1,0.36199388,16
11,0.9143789,16
20,0.33139452,16
16,0.4561789,16
16,0.4934715,16
11,0.6092074,16
8,0.3418864,16
2,0.26067236,16
1,0.36714563,16
17,0.24271846,16
22,0.5615634,16
16,0.49298176,16
11,0.543215,16
16,0.45588675,16
16,0.4341997,16
16,0.38762537,16
11,0.60383797,16
8,0.24777122,16
18,0.21967928,16
8,0.33505204,16
14,0.2896372,16
18,0.35978746,16
10,0.4039538,16
16,0.4062212,16
18,0.3855893,16
3,0.33477235,17
3,0.2059585,17
9,0.25884157,17
17,0.24271846,17
4,0.31940818,17
17,0.24271846,17
1,0.324166,17
17,0.24269994,17
18,0.25997576,17
14,0.3789206,17
18,0.31292546,17
17,0.24271846,17
18,0.34220868,17
14,0.35336667,17
14,0.35402238,17
18,0.35505518,17
14,0.3857238,17
18,0.2443897,17
17,0.24271846,17
14,0.38394803,17
18,0.42515007,17
18,0.20982406,17
20,0.46166936,17
4,0.21580687,17
9,0.23420496,17
22,0.28684443,17
18,0.34044337,17
8,0.33492884,17
14,0.3017512,17
18,0.3263327,17
18,0.3875681,18
18,0.39190912,18
18,0.27569863,18
18,0.30653006,18
3,0.31129715,18
18,0.4114054,18
14,0.35943067,18
3,0.19647609,18
14,0.2988163,18
18,0.35516092,18
18,0.26402688,18
14,0.34012517,18
18,0.37764123,18
18,0.44972742,18
18,0.42677334,18
4,0.29464433,18
18,0.40496656,18
18,0.43766555,18
3,0.3359133,18
18,0.4463927,18
18,0.43170294,18
18,0.34705365,18
14,0.33667913,18
1,0.30912188,18
16,0.38688645,18
18,0.3039843,18
18,0.37288424,18
22,0.24575031,18
4,0.29917789,18
18,0.40738016,18
18,0.43956983,18
14,0.43669787,18
14,0.3950214,18
18,0.3325883,18
18,0.3061718,18
18,0.43282083,18
14,0.42384538,18
14,0.3389478,18
3,0.30647174,18
8,0.2799111,18
21,0.38388392,18
22,0.2746393,18
22,0.22260572,18
18,0.4193181,18
8,0.24696498,18
18,0.39303952,18
18,0.34651893,18
18,0.4287937,18
18,0.43719432,18
18,0.4261702,18
18,0.45576108,18
18,0.3913168,18
18,0.300354,18
18,0.43637562,18
18,0.41995576,18
9,0.26097065,18
3,0.2335856,18
18,0.3329707,18
18,0.41758907,18
18,0.42952034,18
18,0.40447837,18
18,0.3114029,18
18,0.32877043,18
18,0.40505633,18
14,0.27284917,18
17,0.2469913,18
14,0.366449,18
17,0.24954717,18
1,0.27128324,18
10,0.25550193,18
9,0.21756089,18
9,0.2508861,18
18,0.33604673,18
17,0.24271846,18
6,0.32147577,19
17,0.23999158,19
18,0.3398958,19
18,0.29723054,19
17,0.24271846,19
9,0.2607599,19
17,0.24271846,19
14,0.37226826,19
6,0.32086077,19
18,0.33608487,19
8,0.28320032,19
17,0.24271846,19
1,0.22924036,19
8,0.3138867,20
14,0.43179885,20
16,0.45094466,20
9,0.25836742,20
17,0.24271846,20
16,0.30951253,20
20,0.36374187,20
1,0.31797868,20
20,0.46044055,20
20,0.4146823,20
16,0.26789412,20
16,0.3449955,20
16,0.4548677,20
22,0.31671795,20
16,0.40820155,20
8,0.16140561,20
1,0.34118783,20
18,0.31018952,20
1,0.2997737,20
14,0.3266045,20
8,0.34495017,20
17,0.24271846,21
22,0.29297718,21
14,0.33549857,21
6,0.3117211,21
2,0.31209567,21
21,0.43477392,21
6,0.33085644,21
17,0.24271846,21
14,0.27136156,21
17,0.248258,21
22,0.32814705,21
14,0.29123676,21
18,0.2849401,21
10,0.2240043,21
21,0.4889483,21
14,0.20673956,21
22,0.2530422,21
18,0.28904167,21
6,0.38476107,21
3,0.34175798,21
16,0.42036027,22
22,0.6750864,22
3,0.19622886,22
3,0.3199188,22
18,0.26505032,22
16,0.41310933,22
22,0.34220037,22
8,0.33064458,22
5,0.37977383,22
14,0.36285567,22
18,0.25983506,22
1,0.2571108,22
8,0.23129342,22
18,0.23160563,22
1,0.29600677,22
22,0.48284337,22
20,0.3238511,22
18,0.44057533,22
16,0.40580493,22
14,0.29724804,22
18,0.397629,22
14,0.2692631,22
22,0.62913764,22
22,0.49859905,22
8,0.31645155,22
8,0.3813021,22
18,0.47866228,22
22,0.27382386,22
8,0.3728023,22
22,0.45648745,22
8,0.37033808,22
8,0.36773315,22
8,0.26458934,22
18,0.4187624,22
14,0.31537738,22
18,0.31992742,22
22,0.45668408,22
22,0.45384628,22
18,0.44859433,22
14,0.42516002,22
4,0.3111863,22
22,0.83734983,22
22,0.5635489,22
22,0.70812744,22
1,0.2877188,22
16,0.40707478,22
22,0.36432493,22
22,0.5275153,22
18,0.30559504,22
8,0.33213058,22
12,0.47100678,22
12,0.9999176,22
14,0.31943733,22
14,0.41465744,22
14,0.3460636,22
4,0.28507513,22
18,0.3443805,22
3,0.3539306,0
3,0.3401932,0
3,0.21318185,0
3,0.3496961,0
3,0.33698136,0
3,0.35144594,0
3,0.31756252,0
3,0.3508084,0
3,0.34371406,0
3,0.3567344,0
3,0.3308755,0
3,0.3516832,0
3,0.36866248,0
16,0.43309864,1
14,0.25753874,1
18,0.36653394,1
18,0.42834678,1
18,0.20394486,1
8,0.35658094,1
22,0.5718166,1
8,0.33834118,1
1,0.2832325,1
18,0.44424382,1
18,0.26302296,1
16,0.4429251,1
8,0.3401767,1
1,0.30491552,1
18,0.373644,1
2,0.343811,2
5,0.3628727,2
9,0.27323186,2
6,0.32740158,2
5,0.372928,2
14,0.23857692,2
3,0.33608946,3
5,0.3972063,3
14,0.31500357,3
3,0.3522897,3
3,0.33282098,4
17,0.24271846,4
18,0.29385653,4
14,0.37214214,5
10,0.25009957,5
3,0.33934313,5
5,0.404125,5
5,0.28724894,5
5,0.38925248,5
14,0.36782858,5
22,0.6408097,5
6,0.3472469,5
5,0.4110435,5
10,0.36682755,5
14,0.37124336,5
14,0.42110357,5
5,0.37451595,5
14,0.366879,5
8,0.34146082,5
14,0.24536264,5
9,0.27246398,5
14,0.3806613,5
14,0.20795713,5
5,0.41301623,5
5,0.32732952,5
14,0.38933146,5
9,0.26521754,6
2,0.22863144,6
6,0.38351884,6
17,0.24271846,6
7,0.3751854,7
7,0.3751854,7
18,0.28565997,7
22,0.4528511,8
8,0.3469572,8
18,0.2321687,8
3,0.21024746,8
1,0.24170586,8
3,0.34799936,9
18,0.37040687,9
17,0.24271846,9
9,0.2688546,9
17,0.24271846,9
10,0.24024388,9
9,0.25570184,9
6,0.36907762,9
3,0.356524,10
5,0.28181162,10
10,0.47738835,10
10,0.29579222,10
14,0.37243274,10
14,0.2346016,10
18,0.31748733,11
8,0.34746972,11
8,0.34712574,11
16,0.42711306,11
5,0.413715,11
8,0.3493992,11
12,0.90518546,12
10,0.3730097,12
12,0.9997291,12
14,0.32854453,12
12,0.99997485,12
12,0.35411844,12
12,0.9999939,12
14,0.43662894,12
14,0.3346819,12
14,0.4071395,12
12,0.99998844,12
12,0.9994492,12
12,0.9999329,12
14,0.42033282,12
12,0.999998,12
12,0.6161934,12
6,0.3762079,13
13,0.31712714,13
5,0.37433255,14
14,0.41013318,14
14,0.40454945,14
14,0.3627764,14
14,0.40176475,14
14,0.35384634,14
14,0.35945815,14
5,0.33705297,14
4,0.24022663,14
3,0.33192253,14
14,0.38064927,14
14,0.423053,14
14,0.42433423,14
14,0.37404597,14
22,0.25404426,14
20,0.40253213,15
2,0.17240871,15
22,0.5502228,15
3,0.19492017,15
15,0.8344302,15
4,0.3288177,15
15,0.75539815,15
22,0.3061215,15
14,0.38754857,15
22,0.46266648,16
1,0.28848267,16
16,0.42617095,16
6,0.19762096,16
17,0.24271846,16
18,0.23459524,16
8,0.29770467,16
22,0.26938474,16
3,0.19140302,16
16,0.30729735,16
18,0.46600524,16
18,0.34222463,16
1,0.35336286,16
1,0.37426242,16
17,0.24271846,16
16,0.49267727,16
16,0.48824808,16
16,0.45892343,16
1,0.3017661,16
18,0.29129466,16
14,0.3399259,16
18,0.45114684,17
14,0.3912395,17
5,0.31862247,17
21,0.34583208,17
18,0.3513389,17
6,0.3744144,17
18,0.3376368,17
18,0.4468296,17
22,0.30762178,17
18,0.39360347,18
3,0.17368342,18
14,0.3451785,18
18,0.39236286,18
4,0.33061433,18
18,0.44607136,18
6,0.34096542,18
18,0.39126593,18
18,0.27627498,18
18,0.38080335,18
18,0.42389736,18
18,0.44284597,18
18,0.486015,18
18,0.33323592,18
18,0.30369225,18
9,0.22583324,18
6,0.24431285,19
18,0.24158327,20
17,0.24271846,20
1,0.3595374,20
11,0.50813013,20
20,0.33499512,20
8,0.28879032,20
8,0.3429642,20
14,0.23216037,21
17,0.24271846,21
1,0.34205508,21
4,0.3403805,21
14,0.39151502,21
18,0.2875198,21
22,0.5749895,22
21,0.22464521,22
14,0.27401447,22
18,0.35025436,22
2,0.33066225,22
22,0.48482415,22
18,0.4304698,22
14,0.26902768,22
22,0.3484822,22
8,0.34582627,22
1,0.309256,22
2,0.29004514,22
22,0.32010755,22
8,0.38268995,22
8,0.2936491,22
5,0.35168126,22
11,0.72127604,22
8,0.293006,22
18,0.41327968,22
22,0.4655371,22
18,0.2770691,22
1,0.2891103,22
18,0.33535185,22
